DATA,ID_LOJA,NOME_LOJA,CONTAGEM_CLIENTES,VENDAS,DIA_SEMANA,FERIADO_NOME,EH_FERIADO,DATA_COMEMORATIVA,EH_COMEMORATIVA,IS_ZERO_CC,DIA_SEMANA_NUM,DIA_1,DIA_2,DIA_3,DIA_4,DIA_5,DIA_6,DIA_7,LOG_VENDAS,CONTAGEM_CLIENTES_AJUSTADA,IMPUTADO
2022-11-26,510,ITACOATIARA,2564.0,709.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.565264970035361,2564.0,0
2023-09-14,510,ITACOATIARA,1548.0,395.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.981414211254481,1548.0,0
2023-05-10,510,ITACOATIARA,1958.0,481.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.1779441140506,1958.0,0
2024-03-17,510,ITACOATIARA,493.0,136.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919980925828125,493.0,0
2024-12-20,510,ITACOATIARA,2220.0,714.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5722825426940075,2220.0,0
2022-08-23,510,ITACOATIARA,1928.0,487.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.1903154058531475,1928.0,0
2024-08-23,510,ITACOATIARA,1994.0,482.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.180016653652572,1994.0,0
2023-04-17,510,ITACOATIARA,2051.0,517.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.249975242259483,2051.0,0
2023-03-20,510,ITACOATIARA,2444.0,589.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.380122536899765,2444.0,0
2024-08-25,510,ITACOATIARA,478.0,164.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10594547390058,478.0,0
2024-08-29,510,ITACOATIARA,2902.0,882.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.78332520060396,2902.0,0
2025-02-18,510,ITACOATIARA,2263.0,548.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3080984415095305,2263.0,0
2025-03-14,510,ITACOATIARA,1588.0,436.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.07993319509559,1588.0,0
2024-02-26,510,ITACOATIARA,2303.0,521.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.257667587882639,2303.0,0
2023-08-14,510,ITACOATIARA,1830.0,438.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0844994130751715,1830.0,0
2023-06-07,510,ITACOATIARA,2954.0,756.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.6293632534374485,2954.0,0
2023-12-12,510,ITACOATIARA,2848.0,697.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.548219102762372,2848.0,0
2024-01-17,510,ITACOATIARA,1564.0,370.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.916202062607435,1564.0,0
2025-01-14,510,ITACOATIARA,1651.0,395.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.981414211254481,1651.0,0
2024-09-26,510,ITACOATIARA,1919.0,437.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.082218910376446,1919.0,0
2025-02-27,510,ITACOATIARA,2437.0,555.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.320768294250582,2437.0,0
2022-10-21,510,ITACOATIARA,2716.0,637.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.45833828334479,2716.0,0
2024-01-23,510,ITACOATIARA,2145.0,526.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.267200548541362,2145.0,0
2023-10-24,510,ITACOATIARA,1872.0,465.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.144185634125646,1872.0,0
2024-09-22,510,ITACOATIARA,468.0,139.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941642422609304,468.0,0
2023-08-26,510,ITACOATIARA,2160.0,642.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.466144724237619,2160.0,0
2023-11-27,510,ITACOATIARA,2525.0,674.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.51471269087253,2525.0,0
2025-03-18,510,ITACOATIARA,1873.0,497.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.210600077024653,1873.0,0
2025-03-07,510,ITACOATIARA,3213.0,732.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.597145701886651,3213.0,0
2023-02-14,510,ITACOATIARA,2148.0,520.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.255750041753367,2148.0,0
2023-11-02,510,ITACOATIARA,957.0,326.0,Quinta-feira,Finados,1.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7899601708972535,957.0,0
2023-03-02,510,ITACOATIARA,3384.0,919.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.824373670043086,3384.0,0
2024-07-31,510,ITACOATIARA,2836.0,849.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.745236349484362,2836.0,0
2024-11-12,510,ITACOATIARA,2102.0,573.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.352629396319567,2102.0,0
2024-11-14,510,ITACOATIARA,3334.0,800.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.68586094706836,3334.0,0
2022-07-07,510,ITACOATIARA,2604.0,790.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.673297967767654,2604.0,0
2023-12-11,510,ITACOATIARA,4015.0,850.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.7464121285733745,4015.0,0
2025-05-28,510,ITACOATIARA,2871.0,790.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.673297967767654,2871.0,0
2024-02-20,510,ITACOATIARA,2138.0,507.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.230481447578482,2138.0,0
2023-08-29,510,ITACOATIARA,2711.0,643.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.467698726104354,2711.0,0
2023-02-25,510,ITACOATIARA,2159.0,543.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.298949246855942,2159.0,0
2023-02-24,510,ITACOATIARA,3151.0,676.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.517671272912275,3151.0,0
2024-10-31,510,ITACOATIARA,2585.0,641.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.464588303689961,2585.0,0
2024-07-27,510,ITACOATIARA,2181.0,602.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.401917196727186,2181.0,0
2023-01-30,510,ITACOATIARA,3498.0,826.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.717804695023691,3498.0,0
2024-10-13,510,ITACOATIARA,707.0,205.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.327876168789581,707.0,0
2023-03-24,510,ITACOATIARA,2235.0,519.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.253828811575473,2235.0,0
2025-07-29,510,ITACOATIARA,2338.0,577.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.359573868672378,2338.0,0
2023-03-04,510,ITACOATIARA,2565.0,704.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.558197802812269,2565.0,0
2024-07-02,510,ITACOATIARA,3271.0,816.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.705639094860003,3271.0,0
2025-07-19,510,ITACOATIARA,1684.0,409.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.016157159698354,1684.0,0
2024-07-12,510,ITACOATIARA,1505.0,345.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.846438775057724,1505.0,0
2023-08-18,510,ITACOATIARA,1941.0,428.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.061456918928017,1941.0,0
2025-02-13,510,ITACOATIARA,1617.0,388.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.963579343618446,1617.0,0
2025-08-13,510,ITACOATIARA,1536.0,376.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.932245187448011,1536.0,0
2024-10-24,510,ITACOATIARA,1711.0,405.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0063531596017325,1711.0,0
2024-07-06,510,ITACOATIARA,2101.0,557.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.324358962381311,2101.0,0
2023-05-18,510,ITACOATIARA,1864.0,459.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.131226489483141,1864.0,0
2023-11-05,510,ITACOATIARA,637.0,169.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.135798437050262,637.0,0
2024-10-07,510,ITACOATIARA,3071.0,796.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.680854678790215,3071.0,0
2025-07-08,510,ITACOATIARA,2230.0,605.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.406879986069314,2230.0,0
2025-04-28,510,ITACOATIARA,3609.0,820.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.710523109452428,3609.0,0
2022-12-15,510,ITACOATIARA,0.0,594.0,Quinta-feira,,0.0,,0.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.38856140554563,2273.0,1
2024-09-10,510,ITACOATIARA,2480.0,581.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.366470447731438,2480.0,0
2024-08-08,510,ITACOATIARA,2103.0,572.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.35088571671474,2103.0,0
2025-06-19,510,ITACOATIARA,782.0,189.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.247024072160486,782.0,0
2022-09-24,510,ITACOATIARA,1934.0,554.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.318968113746434,1934.0,0
2022-07-11,510,ITACOATIARA,2076.0,588.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3784261836515865,2076.0,0
2023-12-14,510,ITACOATIARA,1912.0,515.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.246106765481563,1912.0,0
2023-07-30,510,ITACOATIARA,826.0,278.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631211781821365,826.0,0
2025-07-05,510,ITACOATIARA,2147.0,640.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.46302945692067,2147.0,0
2024-04-21,510,ITACOATIARA,379.0,121.0,Domingo,Tiradentes,1.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.804021044733257,379.0,0
2024-11-18,510,ITACOATIARA,3079.0,724.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.586171654854675,3079.0,0
2024-06-03,510,ITACOATIARA,3221.0,824.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.715383386334681,3221.0,0
2025-07-20,510,ITACOATIARA,452.0,128.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859812404361672,452.0,0
2025-07-23,510,ITACOATIARA,1666.0,424.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.052089168924417,1666.0,0
2023-02-12,510,ITACOATIARA,516.0,132.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890349128221754,516.0,0
2023-06-19,510,ITACOATIARA,1851.0,415.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.030685260261263,1851.0,0
2023-03-09,510,ITACOATIARA,2201.0,581.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.366470447731438,2201.0,0
2023-01-08,510,ITACOATIARA,700.0,183.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214935757608986,700.0,0
2024-12-13,510,ITACOATIARA,2044.0,517.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.249975242259483,2044.0,0
2024-04-26,510,ITACOATIARA,3490.0,1044.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.951772164398911,3490.0,0
2022-07-01,510,ITACOATIARA,3334.0,934.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.840546529288687,3334.0,0
2024-03-20,510,ITACOATIARA,2041.0,538.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.289715570908998,2041.0,0
2024-05-07,510,ITACOATIARA,2756.0,671.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.51025834052315,2756.0,0
2024-04-30,510,ITACOATIARA,3893.0,1102.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.005789019253503,3893.0,0
2023-08-19,510,ITACOATIARA,1626.0,439.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0867747269123065,1626.0,0
2023-02-06,510,ITACOATIARA,3586.0,881.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.782192056006791,3586.0,0
2023-01-20,510,ITACOATIARA,2479.0,639.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.461468176353717,2479.0,0
2025-07-07,510,ITACOATIARA,2873.0,744.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.61338421837956,2873.0,0
2023-06-29,510,ITACOATIARA,1946.0,602.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.401917196727186,1946.0,0
2024-11-16,510,ITACOATIARA,2309.0,663.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.498282149476434,2309.0,0
2024-11-20,510,ITACOATIARA,1533.0,325.0,Quarta-feira,Dia Nacional de Zumbi e da Consciência Negra,1.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.786897381366708,1533.0,0
2023-09-24,510,ITACOATIARA,526.0,138.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9344739331306915,526.0,0
2023-06-11,510,ITACOATIARA,632.0,176.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176149732573829,632.0,0
2024-07-26,510,ITACOATIARA,2446.0,670.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.508769136971682,2446.0,0
2025-06-25,510,ITACOATIARA,1933.0,459.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.131226489483141,1933.0,0
2025-02-08,510,ITACOATIARA,2059.0,588.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3784261836515865,2059.0,0
2024-03-02,510,ITACOATIARA,2253.0,630.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.447305862541213,2253.0,0
2023-03-07,510,ITACOATIARA,2782.0,633.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.452048954437226,2782.0,0
2025-01-15,510,ITACOATIARA,1676.0,418.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.037870919922137,1676.0,0
2024-10-08,510,ITACOATIARA,2578.0,711.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.568077911411976,2578.0,0
2024-11-13,510,ITACOATIARA,1785.0,417.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.035481432524756,1785.0,0
2022-10-07,510,ITACOATIARA,0.0,811.0,Sexta-feira,,0.0,,0.0,1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.699500340161678,2984.0,1
2022-09-19,510,ITACOATIARA,2232.0,560.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.329720905522696,2232.0,0
2023-12-31,510,ITACOATIARA,1164.0,288.0,Domingo,,0.0,Véspera de Ano Novo,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666426688112432,1164.0,0
2024-03-14,510,ITACOATIARA,1667.0,378.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.937536205082426,1667.0,0
2022-07-17,510,ITACOATIARA,516.0,168.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1298987149230735,516.0,0
2023-12-01,510,ITACOATIARA,2746.0,744.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.61338421837956,2746.0,0
2024-01-06,510,ITACOATIARA,2106.0,628.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.444131256700441,2106.0,0
2025-08-07,510,ITACOATIARA,2414.0,594.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.38856140554563,2414.0,0
2024-06-11,510,ITACOATIARA,1952.0,489.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.194405391104672,1952.0,0
2025-08-21,510,ITACOATIARA,1802.0,479.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.173786103901937,1802.0,0
2025-08-18,510,ITACOATIARA,1950.0,496.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.208590026096629,1950.0,0
2023-03-28,510,ITACOATIARA,2412.0,510.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.236369590203704,2412.0,0
2024-10-05,510,ITACOATIARA,2091.0,631.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.448889394146858,2091.0,0
2025-04-14,510,ITACOATIARA,1783.0,432.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.07073772800249,1783.0,0
2022-07-05,510,ITACOATIARA,2637.0,728.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.591673732008658,2637.0,0
2024-03-25,510,ITACOATIARA,2316.0,540.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.293419278846481,2316.0,0
2023-12-17,510,ITACOATIARA,585.0,179.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19295685089021,585.0,0
2024-12-02,510,ITACOATIARA,3422.0,781.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.661854740545311,3422.0,0
2025-06-18,510,ITACOATIARA,1747.0,448.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.1070228877422545,1747.0,0
2023-01-11,510,ITACOATIARA,1881.0,491.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.198478716492308,1881.0,0
2022-10-11,510,ITACOATIARA,2897.0,776.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.655440350367647,2897.0,0
2023-07-01,510,ITACOATIARA,2826.0,832.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.725033642166843,2826.0,0
2025-05-08,510,ITACOATIARA,2561.0,646.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.472346294500901,2561.0,0
2025-06-03,510,ITACOATIARA,2597.0,659.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.492239835020471,2597.0,0
2023-01-16,510,ITACOATIARA,2063.0,512.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.240275845170769,2063.0,0
2022-12-03,510,ITACOATIARA,2831.0,800.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.68586094706836,2831.0,0
2023-08-24,510,ITACOATIARA,1892.0,526.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.267200548541362,1892.0,0
2023-07-06,510,ITACOATIARA,2734.0,688.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.535241271013659,2734.0,0
2023-10-04,510,ITACOATIARA,2593.0,670.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.508769136971682,2593.0,0
2022-12-07,510,ITACOATIARA,3065.0,714.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5722825426940075,3065.0,0
2022-11-03,510,ITACOATIARA,3913.0,1109.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.01211529430638,3913.0,0
2023-08-03,510,ITACOATIARA,2324.0,621.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.432940092739179,2324.0,0
2023-06-12,510,ITACOATIARA,2349.0,691.0,Segunda-feira,,0.0,Dia dos Namorados,1.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.539585955617669,2349.0,0
2023-10-31,510,ITACOATIARA,2708.0,706.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.561030665896573,2708.0,0
2023-06-08,510,ITACOATIARA,1118.0,317.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.762051382780177,1118.0,0
2024-09-18,510,ITACOATIARA,2497.0,560.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.329720905522696,2497.0,0
2024-07-03,510,ITACOATIARA,2725.0,693.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.542471960506805,2725.0,0
2023-11-04,510,ITACOATIARA,1917.0,587.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.376726947898627,1917.0,0
2024-12-30,510,ITACOATIARA,4238.0,1008.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9167150203536085,4238.0,0
2024-03-01,510,ITACOATIARA,3228.0,911.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.815639990074331,3228.0,0
2024-10-25,510,ITACOATIARA,2231.0,535.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.284134161070802,2231.0,0
2024-08-13,510,ITACOATIARA,1815.0,403.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0014148779611505,1815.0,0
2024-08-09,510,ITACOATIARA,2034.0,576.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3578422665081,2034.0,0
2024-04-09,510,ITACOATIARA,1894.0,471.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.156978985585555,1894.0,0
2023-07-27,510,ITACOATIARA,2297.0,570.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.3473892096560105,2297.0,0
2025-07-15,510,ITACOATIARA,1638.0,389.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.966146739123692,1638.0,0
2023-02-05,510,ITACOATIARA,729.0,200.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303304908059076,729.0,0
